Chrom	Midpoint	Scan1	Scan2	Scan3
5	9406	1.722727875	1.2425	0.823581085
5	9407	1.766831356	0.976	0.658959688
5	9408	0.554165918	0	1.591625238
5	9409	0.830372322	0	1.028865066
5	9410	2.909140966	0	0.668141893
5	9411	0.62667933	0	2.860230473
5	9412	1.233253013	0	1.140384318
5	9413	0.976132108	0	0.264611237
5	9414	2.493321349	0	1.319943752
5	9415	2.21859566	0	1.908860294
5	9416	2.071058702	0.08	0.758835361
5	9417	1.080634264	0	1.475618152
5	9418	2.106995008	0.5653	2.207982886
5	9419	0.996764464	0.6769	1.800448525
5	9420	0.793772655	0.5835	1.767177548
5	9421	0.979714075	1.0187	2.712230091
5	9422	2.838900539	0.8283	2.842441058
5	9423	2.5565743	0.5759	1.832113824
5	9424	2.86266215	0.3966	0.109702985
5	9425	2.904159188	0.3855	1.076332459
5	9426	1.970266328	0.4465	2.869595121
5	9427	0.521375035	0.6724	0.19705904
5	9428	2.950252427	0.783	0.638807292
5	9429	0.484157619	0	0.263723339
5	9430	2.055788605	0	1.819592577
5	9431	0.435974196	0.7397	0.60224871
5	9432	2.533637012	0.531	1.80852707
5	9433	0.159189771	0.6747	2.370101027
5	9434	1.224962176	0.6175	0.705799282
5	9435	2.808058591	0.8395	2.000145404
5	9436	0.623146241	1.1774	2.731382353
5	9437	1.083364028	1.4519	0.704755501
5	9438	0.130561116	1.6205	1.255751844
5	9439	1.622240207	1.5663	2.346026773
5	9440	1.339862007	0.5038	2.903298331
5	9441	2.593049488	2.2081	0.947615572
5	9442	2.063593911	2.6796	2.636594647
5	9443	2.358830985	2.4933	1.587480065
5	9444	2.15477712	4.8503	0.140115042
5	9445	2.665645459	1.0113	2.268903073
5	9446	0.189742861	0	0.654035979
5	9447	1.126018948	0	1.885163856
5	9448	1.775328704	0	1.087833215
5	9449	2.063540125	0	0.12697764
5	9450	2.802840656	0	1.531736461
5	9451	2.316477515	0	1.718197445
5	9452	1.217862088	0.5815	1.92162618
5	9453	2.706473904	0	2.109317294
5	9454	0.633561694	0.0828	1.521763603
5	9455	0.049403106	0.5728	1.385807349
5	9456	0.969932166	0.5898	1.550958408
5	9457	1.380164688	0.4618	2.985212236
5	9458	0.129866775	0.2258	0.28796695
5	9459	1.143084938	0.1483	2.414459971
5	9460	2.424605784	0.718	2.339097057
5	9461	1.875994547	1.4861	0.221455975
5	9462	2.428497874	2.2491	0.357271341
5	9463	2.650928491	2.0268	1.399334544
5	9464	1.227014871	1.1184	0.160408608
5	9465	0.888722107	0.5899	0.435536987
5	9466	2.905292784	0.6461	1.034932874
5	9467	2.40472399	0.1919	2.312737621
5	9468	0.095143694	0.0792	1.109171365
5	9469	0.221155053	0	1.718428629
5	9470	0.166236751	0.5817	0.305279542
5	9471	0.359032299	0.9384	1.732051777
5	9472	2.090478559	1.1323	1.355317546
5	9473	1.993365908	0.7052	2.396594428
5	9474	0.497218881	0.9708	0.572641091
5	9475	1.770863557	0	0.170694786
5	9476	0.229507344	0	2.693511875
5	9477	2.68274647	0	0.051159197
5	9478	1.149365693	0.2058	0.269092573
5	9479	0.11592982	4.7628	2.691571
5	9480	0.101477557	2.814	2.2906078
5	9481	2.186763625	0.6568	0.661442133
5	9482	2.665188732	1.1107	2.072407103
5	9483	0.638545744	1.4789	0.150565986
5	9484	1.076949663	0.0556	1.305178329
5	9485	1.676954972	0	1.545556078
5	9486	2.710059312	0	2.283373606
5	9487	0.910307658	0	0.716565514
5	9488	1.923952735	0	2.661283742
5	9489	0.378484415	0.9429	1.042623627
5	9490	1.129142571	0.6476	0.096316195
5	9491	2.418111298	0	0.408093056
5	9492	0.728185549	0.1355	0.485189682
5	9493	0.585907639	0	2.725084485
5	9494	1.182806189	0	2.737868254
5	9495	0.964998464	0	1.151706984
5	9496	1.446658915	0	0.077628288
5	9497	1.626776792	0	2.840375183
5	9498	2.928571177	0	0.05774775
5	9499	0.37002471	0	0.772086813
5	9500	1.608767971	0	2.388560078
5	9501	1.420196167	0	1.026245053
5	9502	2.888254551	0.0969	1.211061145
5	9503	1.952683106	0.3668	2.110208294
5	9504	1.999062603	0.7653	0.791180687
5	9505	1.386645394	0.2464	1.579877292
5	9506	1.287619835	0	1.551977271
5	9507	1.037073057	0	0.360388521
5	9508	1.628656333	0	1.190556133
5	9509	2.583413585	0	1.158518122
5	9510	0.89541067	0	0.494719804
5	9511	0.61517337	0	0.005745802
5	9512	0.795965143	0.5959	1.279330769
5	9513	0.842410634	0.6688	1.227805404
5	9514	0.645745327	0.1664	2.126536534
5	9515	2.332486216	0.0529	1.791812157
5	9516	2.302487802	0.007	1.478464494
5	9517	0.821015167	0	0.738519712
5	9518	2.448770948	0	2.533685637
5	9519	1.77308133	0.6071	2.915866768
5	9520	1.902402269	0.77	0.459114824
5	9521	2.850816424	0.8534	1.670485771
5	9522	1.36225442	0.5961	0.40058055
5	9523	1.022495065	0.8974	1.045055419
5	9524	0.956877441	1.8605	0.192883773
5	9525	1.702759601	1.7444	1.862514895
5	9526	2.312339491	1.2907	2.082805401
5	9527	2.629484716	0.0748	0.150309015
5	9528	0.712924754	0.0625	2.418960295
5	9529	1.12603265	0.1406	1.535601262
5	9530	2.002155807	0.1061	0.892462496
5	9531	0.2226	0.2226	1.596849945
5	9532	0.9755	0.9755	1.481818558
5	9533	0	0	1.621074654
5	9534	0	0	1.60075567
5	9535	0.3281	0.3281	2.740699125
5	9536	1.5865	1.5865	2.113581594
5	9537	1.3117	1.3117	2.801247601
5	9538	0.201	0.201	0.650843559
5	9539	0	0	2.571111536
5	9540	0.0138	0.0138	0.982317214
5	9541	0.0321	0.0321	2.490920739
5	9542	0	0	1.424465226
5	9543	0.3496	0.3496	0.348436797
5	9544	3.1397	3.1397	0.477006987
5	9545	2.6409	2.6409	0.332842659
5	9546	0	0	1.280202403
5	9547	1.6443	1.6443	0.640723932
5	9548	2.2509	2.2509	0.176785164
5	9549	3.2068	3.2068	0.453496859
5	9550	4.1047	4.1047	2.719083974
5	9551	4.3715	4.3715	1.103951342
5	9552	2.2379	2.2379	1.91590677
5	9553	2.9571	2.9571	0.382072383
5	9554	0	0	1.472191349
5	9555	0	0	0.491692543
5	9556	0.6267	0.6267	0.866933805
5	9557	0.2821	0.2821	2.675350557
5	9558	0.7098	0.7098	2.07348316
5	9559	1.193	1.193	0.917937379
5	9560	0.6013	0.6013	0.251571221
5	9561	0	0	0.922599997
5	9562	0.0059	0.0059	1.44897301
5	9563	0	0	1.923477632
5	9564	0	0	1.237813059
5	9565	4.2363	4.2363	2.955833707
5	9566	5.7627	5.7627	2.186143229
5	9567	6.4859	6.4859	0.86523486
5	9568	9.9824	9.9824	2.091938436
5	9569	6.1212	6.1212	2.590496422
5	9570	0	0	1.637029143
5	9571	0	0	2.595680144
5	9572	4.00E-04	4.00E-04	2.556481779
5	9573	0	0	2.58672629
5	9574	0	0	1.829158969
5	9575	0	0	2.594807802
5	9576	0	0	0.707776445
5	9577	0.3486	0.3486	0.216004321
5	9578	1.0453	1.0453	2.231362993
5	9579	1.1151	1.1151	1.650589486
5	9580	1.0899	1.0899	2.80874941
5	9581	0.5827	0.5827	0.652280995
5	9582	0	0	2.221717932
5	9583	0	0	1.041052286
5	9584	0	0	0.456822446
5	9585	0.7493	0.7493	0.666855105
5	9586	1.831	1.831	0.566190377
5	9587	0.0053	0.0053	0.420154266
5	9588	0	0	0.636998126
5	9589	1.1171	1.1171	2.81760197
5	9590	4.974	4.974	0.27317666
5	9591	2.3138	2.3138	2.938402216
5	9592	0.0409	0.0409	1.463209518
5	9593	0.0318	0.0318	0.114550258
5	9594	0	0	0.643005127
5	9595	0.0211	0.0211	1.65356535
5	9596	2.1241	2.1241	0.730032061
5	9597	0.3042	0.3042	0.089989773
5	9598	1.1295	1.1295	1.751406932
5	9599	0.5998	0.5998	1.625347793
5	9600	1.5921	1.5921	0.588134505
5	9601	2.1833	2.1833	1.718511376
5	9602	2.2158	2.2158	0.899659196
5	9603	1.4501	1.4501	1.83356966
5	9604	4.2956	4.2956	0.629237556
5	9605	1.6908	1.6908	1.155574134
5	9606	0	0	0.730190109
5	9607	0.0524	0.0524	2.923647041
5	9608	0.0191	0.0191	2.900799819
5	9609	0.0844	0.0844	2.422941868
5	9610	0.8087	0.8087	2.739020172
5	9611	0.8766	0.8766	0.067693966
5	9612	0.7375	0.7375	0.239249359
5	9613	1.8599	1.8599	1.036960271
5	9614	1.5794	1.5794	2.640410615
5	9615	3.9035	3.9035	2.532366898
5	9616	5.1851	5.1851	1.406525875
5	9617	4.6055	4.6055	1.41924962
5	9618	4.5073	4.5073	1.097273298
5	9619	5.6353	5.6353	1.592216414
5	9620	4.8181	4.8181	1.268028537
5	9621	4.3422	4.3422	2.203096225
5	9622	2.5087	2.5087	2.989936736
5	9623	2.9983	2.9983	1.268598876
5	9624	1.5734	1.5734	2.348319409
5	9625	3.0802	3.0802	1.202155858
5	9626	2.4674	2.4674	2.80240109
5	9627	1.0493	1.0493	0.794952046
5	9628	0	0	0.741167548
5	9629	0	0	1.945241896
5	9630	0	0	1.379634292
5	9631	0.7254	0.7254	1.072300914
5	9632	0	0	1.266974865
5	9633	0	0	0.298810327
5	9634	0	0	1.478850576
5	9635	0.0065	0.0065	2.554152612
5	9636	1.3804	1.3804	2.392895802
5	9637	0.6649	0.6649	1.188513903
5	9638	0.2815	0.2815	0.774132573
5	9639	0.6178	0.6178	2.31627708
5	9640	0	0	0.7484015
5	9641	0	0	0.556076225
5	9642	0	0	0.462965488
5	9643	0.5602	0.5602	1.757303292
5	9644	1.6466	1.6466	2.931048591
5	9645	2.9661	2.9661	0.801500262
5	9646	0	0	2.592373918
5	9647	0	0	2.867272331
5	9648	0	0	0.946741791
5	9649	0	0	0.253229488
5	9650	0	0	0.698288279
5	9651	0.0853	0.0853	2.104567492
5	9652	0	0	2.182632883
5	9653	0	0	2.357054342
5	9654	0	0	0.644775957
5	9655	1.6041	1.6041	2.858417707
5	9656	0.0013	0.0013	0.952633388
5	9657	0.5899	0.5899	2.350906662
5	9658	0.3345	0.3345	0.999654365
5	9659	1.4105	1.4105	1.570001917
5	9660	0.5899	0.5899	1.517382029
5	9661	1.8779	1.8779	1.845766434
5	9662	1.1907	1.1907	0.795324692
5	9663	1.1974	1.1974	2.6816593
5	9664	1.074	1.074	0.140108709
5	9665	1.0115	1.0115	2.411093331
5	9666	0.2807	0.2807	2.008789902
5	9667	0	0	2.213999522
5	9668	0	0	2.595563232
5	9669	0	0	2.24344005
5	9670	1.3887	1.3887	2.241069037
5	9671	1.5845	1.5845	2.949757426
5	9672	0.2125	0.2125	2.476104252
5	9673	0	0	0.323007885
5	9674	0	0	0.703133494
5	9675	0	0	1.713513846
5	9676	1.5841	1.5841	0.572647271
5	9677	0	0	2.575455826
5	9678	0.6946	0.6946	0.092727193
5	9679	1.1161	1.1161	2.888180129
5	9680	1.442151734	1.4043	1.802634488
5	9681	0.701788452	2.6224	1.578160537
5	9682	2.384585495	2.8728	0.97900492
5	9683	2.712849062	2.0238	2.951493729
5	9684	2.120929924	0.4401	1.529668106
5	9685	0.342245937	0	0.378469541
5	9686	2.790572967	0	2.501174632
5	9687	2.758087974	0.5961	0.487321906
5	9688	0.660279327	0.5141	0.11771318
5	9689	2.194166526	0.401	1.725853508
5	9690	0.550036884	0.313	0.667462034
5	9691	1.39409675	0.9223	2.711305154
5	9692	0.48420193	1.1418	0.08986877
5	9693	2.372578349	0	1.128127691
5	9694	0.322126242	0	0.136635426
5	9695	0.59248013	0	2.573965286
5	9696	0.355354177	1.9786	1.186622274
5	9697	2.787964474	1.6539	0.263415824
5	9698	2.940429427	1.3695	1.088651637
5	9699	0.23426661	0.0623	2.47928693
5	9700	0.306062857	0.1095	1.878177298
5	9701	0.654197431	0	1.89744354
5	9702	2.649062513	0.7886	0.035922635
5	9703	0.635375107	0.8826	0.63248616
5	9704	2.183845461	0.3763	2.200545208
5	9705	0.194158572	0.8539	1.295265987
5	9706	2.034385604	2.9554	2.213735609
5	9707	1.928737508	4.3874	0.847933457
5	9708	2.693478843	3.9571	0.42514805
5	9709	2.11605811	4.1134	0.607613012
5	9710	0.495969559	3.5769	0.005766964
5	9711	0.363700158	1.9551	1.976071072
5	9712	1.471429683	0.3843	1.164597919
5	9713	1.770526882	0.1105	1.405613625
5	9714	1.906404502	0.8756	2.280446617
5	9715	1.986499319	0.2302	2.531701314
5	9716	2.567294722	0.3483	2.509220615
5	9717	2.224106863	0.3441	2.948835443
5	9718	1.816685072	0	0.429123947
5	9719	1.071471786	0	0.173055405
5	9720	2.871302352	0	2.845395624
5	9721	2.987323851	0	2.129723142
5	9722	0.442963436	3.00E-04	2.534419366
5	9723	2.29246072	0.8954	1.884473034
5	9724	0.198865809	0.9126	0.27958661
5	9725	0.207675802	0	2.767383229
5	9726	1.71844338	0.3581	2.247532315
5	9727	1.487705108	0	0.839368144
5	9728	1.391771154	0	1.111879146
5	9729	0.102785643	0	2.960824333
5	9730	0.295271192	0	0
5	9731	0.285386732	1.4486	1.4486
5	9732	2.696585372	0.1407	0.1407
5	9733	2.093775689	0.1294	0.1294
5	9734	2.994441196	0.1486	0.1486
5	9735	0.752439063	0.1241	0.1241
5	9736	1.279824425	1.223	1.223
5	9737	1.829450291	1.1922	1.1922
5	9738	1.772524154	1.1922	1.1922
5	9739	0.611090905	1.6472	1.6472
5	9740	2.114305423	1.5787	1.5787
5	9741	2.727344098	1.1028	1.1028
5	9742	0.125512686	0	0
5	9743	2.527375808	3.0905	3.0905
5	9744	1.473435804	0.1806	0.1806
5	9745	0.073078074	0	0
5	9746	1.484835686	1.9478	1.9478
5	9747	2.752805766	1.1901	1.1901
5	9748	1.554806776	0.9216	0.9216
5	9749	2.250156226	0.9898	0.9898
5	9750	0.315308678	0	0
5	9751	1.566245149	0	0
5	9752	1.45075586	1.6507	1.6507
5	9753	0.586387882	1.5351	1.5351
5	9754	2.971912903	0.3541	0.3541
5	9755	0.536865215	0.4901	2.276264947
5	9756	0.093738202	0	2.356274065
5	9757	2.859244839	0	0.871851592
5	9758	1.751725443	0	1.56524529
5	9759	2.743936958	3.8655	2.241584265
5	9760	1.034429547	0.2961	1.809087451
5	9761	2.432038758	0.3116	0.087791111
5	9762	1.046982599	0	0.26177436
5	9763	1.21261343	0.229	2.300772274
5	9764	1.100947866	0	2.64145529
5	9765	2.815291296	0	2.689596458
5	9766	2.833893645	0	1.830359422
5	9767	1.106701651	0	1.126662201
5	9768	2.996390823	0	1.064070385
5	9769	0.45394895	0	2.743904416
5	9770	0.302620187	0	0.064678656
5	9771	2.720236148	0.2871	1.093578408
5	9772	2.67028609	0.5899	0.096395937
5	9773	1.977849412	0.0996	1.789958764
5	9774	0.751588653	0	2.006471835
5	9775	1.305284424	0	2.64650706
5	9776	0.552992272	0	0.457282554
5	9777	2.123939404	0.5943	0.261188579
5	9778	1.552024272	0	2.176434292
5	9779	1.521674765	0	0.151538406
5	9780	0.079984739	0	1.678855486
5	9781	1.693077904	0	1.224011196
5	9782	0.102776356	0	1.052338922
5	9783	0.617622571	0	0.505506141
5	9784	2.816862962	0	0.930995207
5	9785	2.401446115	0	1.628513192
5	9786	1.485162777	0.4066	2.753389738
5	9787	2.406695576	0.1058	2.512449619
5	9788	2.894318083	0.5503	0.864636372
5	9789	0.352685447	0.5899	1.271775919
5	9790	1.580408298	0.9322	0.486068479
5	9791	0.653944471	0.6431	0.066625746
5	9792	2.756508596	0.4004	0.510516066
5	9793	2.350565425	0	1.649495804
5	9794	0.622310668	0.5558	2.974721272
5	9795	2.982606697	1.063	2.569743294
5	9796	0.011461291	0.541	1.803120534
5	9797	1.031519	2.0592	1.26884215
5	9798	1.562469015	0.0962	1.843159615
5	9799	1.97138683	0.622	1.413035538
5	9800	2.57331453	0.0219	0.766813047
5	9801	0.878741014	0.1058	1.082904093
5	9802	0.049944917	0	2.4915742
5	9803	0.673553308	1.1578	2.375831394
5	9804	2.731970722	0.278	0.011728824
5	9805	2.504377627	0	1.436897086
5	9806	0.616936894	0	0.853751563
5	9807	1.049055481	0	0.059440454
5	9808	0.239291335	0	1.731511675
5	9809	2.051561453	0	1.029993228
5	9810	0.611564257	0	2.619235209
5	9811	0.576729689	0.119	1.798523597
5	9812	1.330046965	0.2959	1.553999307
5	9813	2.816899018	0	1.732769096
5	9814	1.548455942	0.0178	1.303741415
5	9815	2.952853975	0.2584	1.344910818
5	9816	0.580065389	0.3326	1.773366157
5	9817	1.756142224	0	2.649978096
5	9818	0.155272281	0	1.555773447
5	9819	1.705685628	0	2.011548533
5	9820	1.411901029	0	0.309280104
5	9821	1.128319469	0.4476	1.851252598
5	9822	2.27341562	0	2.155533799
5	9823	0.257773079	0	2.644319507
5	9824	0.28171696	0	1.865470269
5	9825	2.72522784	0	1.33509601
5	9826	0.146918429	0	0.399406001
5	9827	2.287715107	0	2.373599403
5	9828	1.787577442	0	2.994814486
5	9829	1.249324055	0	0.211862174
5	9830	2.402238957	0	2.438882065
5	9831	1.908016936	0	0.427322388
5	9832	0.325176618	0	1.738105448
5	9833	2.784792554	0	0.763959034
5	9834	0.790264453	0.3425	0.869840416
5	9835	2.514473092	0	2.775360391
5	9836	0.912524423	0.0178	1.114733852
5	9837	1.518667394	0	2.406673733
5	9838	2.422158781	0	2.809661594
5	9839	0.9421612	0	0.88523324
5	9840	0.449621986	0.5309	0.5309
5	9841	1.886455948	1.5443	1.5443
5	9842	1.905193485	0.8883	0.8883
5	9843	1.405800039	0.3831	0.3831
5	9844	1.64971319	0.3485	0.3485
5	9845	1.016644633	0.7257	0.7257
5	9846	0.938754875	0.3243	0.3243
5	9847	1.151817682	1.0492	1.0492
5	9848	0.135820267	1.6558	1.6558
5	9849	0.169074414	2.0468	2.0468
5	9850	0.441017759	1.9827	1.9827
5	9851	2.902752009	0	0
5	9852	2.713996637	0	0
5	9853	2.81889916	0.7839	0.7839
5	9854	0.496847478	0.6054	0.6054
5	9855	0.997335881	0.2072	0.2072
5	9856	0.360133697	0.1923	0.1923
5	9857	2.632360623	0	0
5	9858	0.604958819	0	0
5	9859	2.730988816	0	0
5	9860	1.552280973	0	0
5	9861	2.203500608	0.0093	0.0093
5	9862	1.94676091	0.9974	0.9974
5	9863	0.771463245	1.9461	1.9461
5	9864	1.972741585	1.1218	1.1218
5	9865	1.753970113	1.691	1.691
5	9866	2.073378422	0	0
5	9867	0.311742044	0.8678	0.8678
5	9868	1.350217727	0.8353	0.8353
5	9869	2.876575504	0.7683	0.7683
5	9870	0.539988345	0.9851	0.9851
5	9871	1.14169355	1.5951	1.5951
5	9872	1.453764979	1.7831	1.7831
5	9873	2.909129408	0.7696	0.7696
5	9874	1.955441156	0	0
5	9875	0.136733347	0	0
5	9876	1.702359025	0	0
5	9877	0.293704381	0.3042	0.3042
5	9878	0.763717252	0.2507	0.2507
5	9879	0.059324842	0	0
5	9880	1.847914914	0.4936	0.4936
5	9881	0.306475023	0	0
5	9882	1.879523847	0	0
5	9883	2.264669714	0	0
5	9884	0.717890112	1.2348	1.2348
5	9885	1.122369411	1.5371	1.5371
5	9886	1.26023536	1.5068	1.5068
5	9887	0.330130968	0	0
5	9888	2.288360757	0	0
5	9889	0.878988811	1.2903	1.2903
5	9890	0.211163504	0	0
5	9891	1.810968954	0.5459	0.5459
5	9892	1.299516182	1.1591	1.1591
5	9893	2.966653985	1.0505	1.0505
5	9894	0.84212587	1.308	1.308
5	9895	2.675571052	1.0718	1.0718
5	9896	2.849364175	0.6553	0.6553
5	9897	2.430905534	0.0099	0.0099
5	9898	0.081965437	0.7561	0.7561
5	9899	0.886069798	0	0
5	9900	0.742355527	0	0
5	9901	2.420775171	0	0
5	9902	0.32585753	0	0
5	9903	1.921948546	0	0
5	9904	2.381439805	0	0
5	9905	1.17859817	0	0
5	9906	2.542120829	0	0
5	9907	2.930986342	4.00E-04	4.00E-04
5	9908	1.858481004	0.0573	0.0573
5	9909	1.782793252	0.4286	0.4286
5	9910	1.976998531	0	0
5	9911	2.473880054	0	0
5	9912	0.048318627	0	0
5	9913	1.469037448	0.4259	0.4259
5	9914	2.438244737	0	0
5	9915	0.299640611	0	0
5	9916	0.164715844	0.5603	0.5603
5	9917	0.699358937	0	0
5	9918	2.561472805	0.247	0.247
5	9919	1.571532452	0.3485	0.3485
5	9920	0.029596111	0.2681	0.2681
5	9921	2.36636219	1.1058	1.1058
5	9922	1.410047885	1.2199	1.2199
5	9923	2.880146948	0	0
5	9924	2.636220428	0.2607	0.2607
5	9925	1.583352966	0.0799	0.0799
5	9926	2.115711518	0.5204	0.5204
5	9927	0.635469684	0.1299	0.1299
5	9928	0.965454092	0.1476	0.1476
5	9929	2.964503493	0.16	0.16
5	9930	2.46086898	0	0
5	9931	1.623130844	0	0
5	9932	1.864089318	0	0
5	9933	0.52675302	0	0
5	9934	0.279733353	0	0
5	9935	0.411011704	0	0
5	9936	2.880668505	0	0
5	9937	1.532454753	0.896	0.896
5	9938	1.943969208	1.0257	1.0257
5	9939	2.962002507	3.454	3.454
5	9940	1.056683257	2.4283	2.4283
5	9941	1.863080329	0	0
5	9942	2.275686848	0	0
5	9943	1.430165707	0.0046	0.0046
5	9944	2.354340074	0	0
5	9945	2.027429152	0	0
5	9946	2.617349846	0	0
5	9947	1.323612465	0	0
5	9948	1.224633146	0	0
5	9949	0.994239422	0.1159	0.1159
5	9950	2.760547557	0.0145	0.0145
5	9951	1.923811555	1.4415	1.4415
5	9952	0.339526374	5.0818	5.0818
5	9953	2.569170782	7.8274	7.8274
5	9954	0.397181091	9.7564	9.7564
5	9955	0.901451762	10.3258	10.3258
5	9956	1.789163524	7.0917	7.0917
5	9957	1.821536263	11.8275	11.8275
5	9958	2.914808942	9.5154	9.5154
5	9959	0.33702429	6.6098	6.6098
5	9960	2.943409109	4.4871	4.4871
5	9961	1.777820721	0	0
5	9962	0.041514782	0.2045	0.2045
5	9963	2.458187074	0.1867	0.1867
5	9964	0.958598725	0	0
5	9965	2.098277221	0	0
5	9966	1.456786697	0	0
5	9967	0.513258334	0	0
5	9968	2.699204652	1.4466	1.4466
5	9969	0.862969792	3.6048	3.6048
5	9970	2.502204501	5.3306	5.3306
5	9971	2.004692663	6.7653	6.7653
5	9972	0.251327606	7.987	7.987
5	9973	2.513961106	9.0375	9.0375
5	9974	1.572153983	9.9375	9.9375
5	9975	1.124947881	10.7099	10.7099
5	9976	0.39437057	11.3578	11.3578
5	9977	0.34051446	11.4719	11.4719
5	9978	1.419120784	11.449	11.449
5	9979	1.228531885	11.3335	11.3335
5	9980	0.343962859	11.1175	11.1175
5	9981	0.134816548	10.7932	10.7932
5	9982	0.491740831	10.363	10.363
5	9983	2.475194085	9.8028	9.8028
5	9984	0.176706529	9.1183	9.1183
5	9985	0.597704422	8.2797	8.2797
5	9986	2.105094904	7.2794	7.2794
5	9987	0.956152102	6.1248	6.1248
5	9988	2.106563983	4.8625	4.8625
5	9989	1.124675575	3.5646	3.5646
5	9990	0.514648512	1.9943	1.9943
5	9991	0.058786976	0	0
5	9992	1.068954975	1.2907	1.2907
5	9993	2.393459289	2.0649	2.0649
5	9994	1.187622905	1.8808	1.8808
5	9995	0.832458529	1.4754	1.4754
5	9996	0.577537093	2.53	2.53
5	9997	0.012287347	1.9556	1.9556
5	9998	1.73836499	0	0
5	9999	0.302615555	0	0
5	10000	2.516339987	1.2907	1.2907
6	10001	2.078263845	0.3667	0.3667
6	10002	2.963897514	0.263	0.263
6	10003	0.216583777	0	0
6	10004	1.068252819	0	0
6	10005	1.270612168	0	0
6	10006	0.543124293	0	0
6	10007	1.738353177	0	0
6	10008	2.937276909	0.2062	0.2062
6	10009	0.505523648	1.0067	1.0067
6	10010	2.629567644	1.7077	1.7077
6	10011	2.222588311	2.392	2.392
6	10012	2.133279378	3.2233	3.2233
6	10013	0.085673324	2.6922	2.6922
6	10014	0.519367387	0.5764	0.5764
6	10015	2.934212441	1.3392	1.3392
6	10016	1.042666153	2.0285	2.0285
6	10017	1.926778222	1.9569	1.9569
6	10018	2.928681029	1.285	1.285
6	10019	0.304311983	0.7292	0.7292
6	10020	2.223869161	0	0
6	10021	0.962428554	0	0
6	10022	0.291761762	0	0
6	10023	1.156681534	0.0998	0.0998
6	10024	0.430214983	0	0
6	10025	0.2045778	0	0
6	10026	1.478384258	0.0902	0.0902
6	10027	1.122877936	0	0
6	10028	0.587957498	0	0
6	10029	1.522161756	0.6107	0.6107
6	10030	0.05619249	2.6134	2.6134
6	10031	0.60356929	2.0283	2.0283
6	10032	0.577047227	0.4498	0.4498
6	10033	2.258310071	0.4682	0.4682
6	10034	2.329081259	0	0
6	10035	2.107084733	0	0
6	10036	1.84889147	0.4289	0.4289
6	10037	1.348932179	0.1306	0.1306
6	10038	0.680029201	0.2246	0.2246
6	10039	0.940751665	0	0
6	10040	2.154873234	0	0
6	10041	2.304075442	0.0787	0.0787
6	10042	1.440160786	0.4518	0.4518
6	10043	2.19023035	0.0017	0.0017
6	10044	2.216926269	0	0
6	10045	0.319570784	0	0
6	10046	0.51767429	0	0
6	10047	2.734194971	0	0
6	10048	0.6397103	0	0
6	10049	1.897862664	0.1835	0.1835
6	10050	2.807499159	0	0
6	10051	0.063422098	0	0
6	10052	2.662836971	0.5181	0.5181
6	10053	0.162217183	0.2657	0.2657
6	10054	0.674850421	0.0176	0.0176
6	10055	1.210464485	1.1641	1.1641
6	10056	1.422485245	1.691	1.691
6	10057	0.674102538	1.7638	1.7638
6	10058	0.502035501	1.4123	1.4123
